dataset,setting,regime,learner,method,repeat,T,K,target_mean,boundary_ratio,base_target_mean,target_feedback,lower_bound_source,mu_minus_K,z_star,cost,Lambda_T,normalized_cost,target_budget_fraction,target_cost,non_target_avg,H,T0,non_target_online_pulls,zero_non_target_pulls,online_ratio,status,seed,clean_sum_json,allocation_json,online_counts_json,trajectory_seconds
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,3,1000000,18,0.005199559680396439,0.08268373492232584,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.12182185829107775,229378,199711.916226929,1.1485443849998513,0.649111946219777,148892,4734.470588235294,770532,229468,0,1,1.0,simulated,3267706163,"[5.0, 3.0, 5.0, 4.0, 5.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 4.0, 5.0, 2.0, 3.0, 0.0]","[4755, 4722, 4755, 4738, 4755, 4738, 4738, 4722, 4738, 4738, 4738, 4706, 4722, 4738, 4755, 4706, 4722, 148892]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 770532]",0.059190791012952104
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,3,2500000,22,0.0032884902840059796,0.06497561341878554,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07471611568141648,317210,308517.9841897023,1.0281734493797066,0.6364080577535387,201875,5492.142857142857,2182680,317320,0,1,1.0,simulated,3576742397,"[3.0, 4.0, 5.0, 2.0, 4.0, 5.0, 5.0, 3.0, 2.0, 5.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 5.0, 4.0, 0.0]","[5470, 5496, 5521, 5445, 5496, 5521, 5521, 5470, 5445, 5521, 5496, 5496, 5445, 5496, 5496, 5496, 5496, 5470, 5521, 5521, 5496, 201875]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2182680]",0.09805729199433699
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,3,2500000,22,0.0032884902840059796,0.06497561341878554,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09989488308041639,449531,402280.4279028685,1.117456800827855,0.6526179507086274,293372,7436.142857142857,2050359,449641,0,1,1.0,simulated,3804168307,"[3.0, 4.0, 5.0, 2.0, 4.0, 5.0, 5.0, 3.0, 2.0, 5.0, 4.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 3.0, 5.0, 5.0, 4.0, 0.0]","[7419, 7439, 7459, 7399, 7439, 7459, 7459, 7419, 7399, 7459, 7439, 7439, 7399, 7439, 7439, 7439, 7439, 7419, 7459, 7459, 7439, 293372]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2050359]",0.19451879199186806
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,3,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05669582343280903,932046,912124.0448846335,1.021841278307586,0.6448565843316746,601036,10677.741935483871,9067794,932206,0,1,1.0,simulated,3698995856,"[5.0, 4.0, 4.0, 4.0, 3.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 5.0, 3.0, 1.0, 3.0, 4.0, 5.0, 4.0, 3.0, 0.0, 4.0, 0.0]","[10726, 10692, 10692, 10692, 10658, 10726, 10726, 10692, 10692, 10692, 10726, 10658, 10658, 10624, 10624, 10692, 10658, 10692, 10692, 10692, 10658, 10726, 10658, 10590, 10658, 10692, 10726, 10692, 10658, 10556, 10692, 601036]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9067794]",0.4940464170067571
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,3,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07505008711566022,1285087,1186263.2629214055,1.0833067500001827,0.6561392341530184,843196,14254.548387096775,8714753,1285247,0,1,1.0,simulated,3995819897,"[5.0, 4.0, 4.0, 4.0, 3.0, 5.0, 5.0, 4.0, 4.0, 4.0, 5.0, 3.0, 3.0, 2.0, 2.0, 4.0, 3.0, 4.0, 4.0, 4.0, 3.0, 5.0, 3.0, 1.0, 3.0, 4.0, 5.0, 4.0, 3.0, 0.0, 4.0, 0.0]","[14292, 14266, 14266, 14266, 14239, 14292, 14292, 14266, 14266, 14266, 14292, 14239, 14239, 14212, 14212, 14266, 14239, 14266, 14266, 14266, 14239, 14292, 14239, 14186, 14239, 14266, 14292, 14266, 14239, 14159, 14266, 843196]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8714753]",1.0600596250005765
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,4,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13656916082467235,26250,25059.44785667459,1.0475091131350809,0.6026285714285714,15819,1159.0,73700,26300,0,1,1.0,simulated,1522124697,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[1172, 1159, 1172, 1133, 1146, 1172, 1172, 1159, 1146, 15819]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73700]",0.00205425001331605
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,4,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1893768759436104,41889,32976.642231990234,1.270262742498507,0.6383059991883311,26738,1683.4444444444443,58061,41939,0,1,1.0,simulated,4086833766,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[1694, 1683, 1694, 1663, 1673, 1694, 1694, 1683, 1673, 26738]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58061]",0.003120624998700805
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,4,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.10716190421770483,48730,47353.36579619098,1.029071517529167,0.615780833162323,30007,2080.3333333333335,201220,48780,0,1,1.0,simulated,2136474042,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[2097, 2080, 2097, 2047, 2064, 2097, 2097, 2080, 2064, 30007]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 201220]",0.004572499994537793
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,4,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14775345788712135,74711,61975.520735617014,1.2054920896705588,0.6480839501545957,48419,2921.3333333333335,175239,74761,0,1,1.0,simulated,165040194,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[2935, 2921, 2935, 2894, 2908, 2935, 2935, 2921, 2908, 48419]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 175239]",0.014803917001700029
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,4,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07302809509547015,124934,123603.82576037137,1.0107615944041037,0.6305969551923416,78783,5127.888888888889,875016,124984,0,1,1.0,simulated,3121436698,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[5153, 5128, 5153, 5077, 5103, 5153, 5153, 5128, 5103, 78783]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 875016]",0.01760208301129751
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,4,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0996190940718078,182922,160643.27736779582,1.138684437950034,0.6579525699478467,120354,6952.0,817028,182972,0,1,1.0,simulated,2090146607,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[6972, 6952, 6972, 6912, 6932, 6972, 6972, 6952, 6932, 120354]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 817028]",0.03543754199927207
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,4,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05618471281001834,233334,232606.34472215077,1.0031282692598882,0.6378196062296965,148825,9389.888888888889,2266616,233384,0,1,1.0,simulated,761197574,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[9423, 9390, 9423, 9323, 9357, 9423, 9423, 9390, 9357, 148825]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2266616]",0.045435291991452686
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,4,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07606631876269027,333714,301113.0238807741,1.1082682366211243,0.6621328442918187,220963,12527.888888888889,2166236,333764,0,1,1.0,simulated,2642153829,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[12554, 12528, 12554, 12475, 12502, 12554, 12554, 12528, 12502, 220963]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2166236]",0.0954642500000773
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,4,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.03740638406486374,601598,603968.343962668,0.9960753837740633,0.6459479586035858,388601,23666.333333333332,9398352,601648,0,1,1.0,simulated,2523546176,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[23717, 23666, 23717, 23565, 23616, 23717, 23717, 23666, 23616, 388601]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9398352]",0.19855295898742042
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,4,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05007781189305202,836633,777780.8263738758,1.0756667837911373,0.6661009068492397,557282,31039.0,9163317,836683,0,1,1.0,simulated,3280140389,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[31079, 31039, 31079, 30959, 30999, 31079, 31079, 31039, 30999, 557282]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9163317]",0.42094837500189897
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,4,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13656916082467235,26250,25059.44785667459,1.0475091131350809,0.6026285714285714,15819,1159.0,73700,26300,0,1,1.0,simulated,1522124697,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[1172, 1159, 1172, 1133, 1146, 1172, 1172, 1159, 1146, 15819]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73700]",0.00205425001331605
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,4,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1893768759436104,41889,32976.642231990234,1.270262742498507,0.6383059991883311,26738,1683.4444444444443,58061,41939,0,1,1.0,simulated,4086833766,"[5.0, 4.0, 5.0, 2.0, 3.0, 5.0, 5.0, 4.0, 3.0, 0.0]","[1694, 1683, 1694, 1663, 1673, 1694, 1694, 1683, 1673, 26738]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58061]",0.003120624998700805
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,4,250000,13,0.010399119360792878,0.12027652379813261,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1179793128783713,54387,52119.122949772594,1.043513338710879,0.6148895875852686,33442,1745.4166666666667,195548,54452,0,1,1.0,simulated,294405984,"[5.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 2.0, 5.0, 4.0, 4.0, 0.0]","[1765, 1734, 1749, 1719, 1749, 1749, 1749, 1749, 1719, 1765, 1749, 1749, 33442]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195548]",0.004915958998026326
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,4,250000,13,0.010399119360792878,0.12027652379813261,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.1613302649692191,82964,68402.66141806709,1.2128767840323658,0.6426160744419266,53314,2470.8333333333335,166971,83029,0,1,1.0,simulated,477451202,"[5.0, 3.0, 4.0, 2.0, 4.0, 4.0, 4.0, 4.0, 2.0, 5.0, 4.0, 4.0, 0.0]","[2486, 2462, 2474, 2449, 2474, 2474, 2474, 2474, 2449, 2486, 2474, 2474, 53314]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166971]",0.009714917003293522
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,4,1000000,18,0.005199559680396439,0.08268373492232584,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09042389264408837,158026,152792.03568165077,1.0342554786641789,0.6291053370964271,99415,3447.705882352941,841884,158116,0,1,1.0,simulated,925747103,"[5.0, 3.0, 5.0, 4.0, 5.0, 4.0, 3.0, 3.0, 5.0, 5.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[3472, 3431, 3472, 3451, 3472, 3451, 3431, 3431, 3472, 3472, 3451, 3410, 3451, 3431, 3451, 3431, 3431, 99415]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 841884]",0.03652441699523479
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,4,1000000,18,0.005199559680396439,0.08268373492232584,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.12182567722446327,229394,199711.916226929,1.1486245003995845,0.6490884678762304,148897,4735.117647058823,770516,229484,0,1,1.0,simulated,70891379,"[5.0, 3.0, 5.0, 4.0, 5.0, 4.0, 3.0, 3.0, 5.0, 5.0, 4.0, 2.0, 4.0, 3.0, 4.0, 3.0, 3.0, 0.0]","[4754, 4722, 4754, 4738, 4754, 4738, 4722, 4722, 4754, 4754, 4738, 4705, 4738, 4722, 4738, 4722, 4722, 148897]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 770516]",0.05912108300253749
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,4,2500000,22,0.0032884902840059796,0.06497561341878554,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0747244105482193,317286,308517.9841897023,1.0284197883417596,0.6363312594945885,201899,5494.619047619048,2182604,317396,0,1,1.0,simulated,3973365045,"[5.0, 3.0, 5.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 5.0, 5.0, 3.0, 5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[5520, 5469, 5520, 5469, 5469, 5495, 5495, 5495, 5469, 5520, 5520, 5469, 5520, 5495, 5469, 5520, 5520, 5520, 5469, 5495, 5469, 201899]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2182604]",0.09777304099407047
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,4,2500000,22,0.0032884902840059796,0.06497561341878554,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09990088029665212,449589,402280.4279028685,1.117600978858843,0.6525760194310803,293391,7438.0,2050301,449699,0,1,1.0,simulated,3608921371,"[5.0, 3.0, 5.0, 3.0, 3.0, 4.0, 4.0, 4.0, 3.0, 5.0, 5.0, 3.0, 5.0, 4.0, 3.0, 5.0, 5.0, 5.0, 3.0, 4.0, 3.0, 0.0]","[7458, 7418, 7458, 7418, 7418, 7438, 7438, 7438, 7418, 7458, 7458, 7418, 7458, 7438, 7418, 7458, 7458, 7458, 7418, 7438, 7418, 293391]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2050301]",0.18335912500333507
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,4,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05669387638878086,931987,912124.0448846335,1.021776594123093,0.6448738018877945,601014,10676.548387096775,9067853,932147,0,1,1.0,simulated,3113798006,"[4.0, 5.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 5.0, 3.0, 5.0, 5.0, 1.0, 5.0, 3.0, 3.0, 4.0, 3.0, 3.0, 2.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 2.0, 2.0, 3.0, 1.0, 0.0]","[10693, 10727, 10727, 10693, 10659, 10727, 10693, 10693, 10727, 10659, 10727, 10727, 10591, 10727, 10659, 10659, 10693, 10659, 10659, 10625, 10693, 10693, 10659, 10659, 10693, 10659, 10693, 10625, 10625, 10659, 10591, 601014]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9067853]",0.48825220800063107
MovieLens-25M,near-boundary-clean-log-v1,growing,TS,Ours,4,10000000,32,0.0016442451420029898,0.04417182386119378,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07504865143288045,1285035,1186263.2629214055,1.0832629148738449,0.656152556156058,843179,14253.41935483871,8714805,1285195,0,1,1.0,simulated,41760046,"[4.0, 5.0, 5.0, 4.0, 3.0, 5.0, 4.0, 4.0, 5.0, 3.0, 5.0, 5.0, 1.0, 5.0, 3.0, 3.0, 4.0, 3.0, 3.0, 2.0, 4.0, 4.0, 3.0, 3.0, 4.0, 3.0, 4.0, 2.0, 2.0, 3.0, 1.0, 0.0]","[14266, 14293, 14293, 14266, 14240, 14293, 14266, 14266, 14293, 14240, 14293, 14293, 14186, 14293, 14240, 14240, 14266, 14240, 14240, 14213, 14266, 14266, 14240, 14240, 14266, 14240, 14266, 14213, 14213, 14240, 14186, 843179]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8714805]",1.049769708988606
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,5,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13662777193485193,26274,25059.44785667459,1.0484668357528042,0.602344523102687,15826,1160.888888888889,73676,26324,0,1,1.0,simulated,3437108178,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[1158, 1158, 1145, 1171, 1158, 1171, 1171, 1158, 1158, 15826]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73676]",0.0020326250087236986
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,5,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18941540281747093,41910,32976.642231990234,1.2708995568791908,0.6381293247434979,26744,1685.111111111111,58040,41960,0,1,1.0,simulated,2345028836,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[1683, 1683, 1672, 1693, 1683, 1693, 1693, 1683, 1683, 26744]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58040]",0.0029913750040577725
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,5,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.10719525390959006,48763,47353.36579619098,1.029768405690022,0.6155896889034719,30018,2082.777777777778,201187,48813,0,1,1.0,simulated,207445215,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[2079, 2079, 2062, 2096, 2079, 2096, 2096, 2079, 2079, 30018]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 201187]",0.004501667004660703
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,5,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14777640802457342,74736,61975.520735617014,1.2058954747442663,0.6479742025262256,48427,2923.222222222222,175214,74786,0,1,1.0,simulated,1673995791,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[2920, 2920, 2907, 2934, 2920, 2934, 2934, 2920, 2920, 48427]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 175214]",0.00806670798920095
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,5,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0730419331545504,124983,123603.82576037137,1.0111580222630197,0.6304777449733163,78799,5131.555555555556,874967,125033,0,1,1.0,simulated,2621975684,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[5126, 5126, 5101, 5151, 5126, 5151, 5151, 5126, 5126, 78799]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 874967]",0.01749195899174083
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,5,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09962908312893154,182962,160643.27736779582,1.138933436854037,0.6578743126988118,120366,6955.111111111111,816988,183012,0,1,1.0,simulated,4250494759,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[6951, 6951, 6931, 6970, 6951, 6970, 6970, 6951, 6951, 120366]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 816988]",0.035426709000603296
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,5,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05619234940010574,233398,232606.34472215077,1.0034034122276194,0.63773468495874,148846,9394.666666666666,2266552,233448,0,1,1.0,simulated,2705709592,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[9387, 9387, 9354, 9421, 9387, 9421, 9421, 9387, 9387, 148846]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2266552]",0.044383166008628905
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,5,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07607195200747938,333765,301113.0238807741,1.1084376082389398,0.6620796069090528,220979,12531.777777777777,2166185,333815,0,1,1.0,simulated,2154196833,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[12526, 12526, 12500, 12552, 12526, 12552, 12552, 12526, 12526, 220979]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2166185]",0.09518570799264126
MovieLens-25M,near-boundary-clean-log-v1,fixed,UCB,Ours,5,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.03740944668174592,601701,603968.343962668,0.9962459225134354,0.6458938908195266,388635,23674.0,9398249,601751,0,1,1.0,simulated,3382233238,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[23663, 23663, 23612, 23713, 23663, 23713, 23713, 23663, 23663, 388635]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9398249]",0.19727537500148173
MovieLens-25M,near-boundary-clean-log-v1,fixed,TS,Ours,5,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.050080125600628786,836712,777780.8263738758,1.0757683548215886,0.6660690894835977,557308,31044.88888888889,9163238,836762,0,1,1.0,simulated,687012320,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[31036, 31036, 30996, 31076, 31036, 31076, 31076, 31036, 31036, 557308]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9163238]",0.40049920899036806
MovieLens-25M,near-boundary-clean-log-v1,growing,UCB,Ours,5,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13662777193485193,26274,25059.44785667459,1.0484668357528042,0.602344523102687,15826,1160.888888888889,73676,26324,0,1,1.0,simulated,3437108178,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[1158, 1158, 1145, 1171, 1158, 1171, 1171, 1158, 1158, 15826]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73676]",0.0020326250087236986
