dataset,setting,regime,learner,method,repeat,T,K,target_mean,boundary_ratio,base_target_mean,target_feedback,lower_bound_source,mu_minus_K,z_star,cost,Lambda_T,normalized_cost,target_budget_fraction,target_cost,non_target_avg,H,T0,non_target_online_pulls,zero_non_target_pulls,online_ratio,status,seed,clean_sum_json,allocation_json,online_counts_json,trajectory_seconds
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,100000,5,0.016442451420029897,0.19765812362033866,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.10323386778462243,19055,19123.93791470531,0.9963952029643277,0.6041983731304119,11513,1885.5,80920,19080,0,1,1.0,simulated,3308489656,"[4.0, 3.0, 5.0, 5.0, 0.0]","[1881, 1865, 1898, 1898, 11513]","[0, 0, 0, 0, 80920]",0.0017988750005315524
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,100000,5,0.016442451420029897,0.19765812362033866,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14817777496081536,31203,24967.322128044878,1.2497535714873809,0.656699676313175,20491,2678.0,68772,31228,0,1,1.0,simulated,1343573482,"[4.0, 3.0, 5.0, 5.0, 0.0]","[2675, 2661, 2688, 2688, 20491]","[0, 0, 0, 0, 68772]",0.0018529159997342504
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,250000,5,0.010399119360792878,0.16538850331471416,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0809375304854475,35726,36137.38150649174,0.9886161783355044,0.6163018529922185,22018,3427.0,214249,35751,0,1,1.0,simulated,996702105,"[4.0, 3.0, 5.0, 5.0, 0.0]","[3422, 3400, 3443, 3443, 22018]","[0, 0, 0, 0, 214249]",0.003882834000251023
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,250000,5,0.010399119360792878,0.16538850331471416,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.11476304225777262,56049,46944.97392466051,1.19392972908985,0.6628485789220147,37152,4724.25,193926,56074,0,1,1.0,simulated,1893751475,"[4.0, 3.0, 5.0, 5.0, 0.0]","[4720, 4703, 4737, 4737, 37152]","[0, 0, 0, 0, 193926]",0.004291041000215046
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,1000000,5,0.005199559680396439,0.12672265195301305,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05514305228928956,92629,94327.37318798502,0.9819949063502453,0.6300726554318842,58363,8566.5,907346,92654,0,1,1.0,simulated,370284962,"[4.0, 3.0, 5.0, 5.0, 0.0]","[8558, 8526, 8591, 8591, 58363]","[0, 0, 0, 0, 907346]",0.015737541999442328
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,1000000,5,0.005199559680396439,0.12672265195301305,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07676093357769362,138211,121757.92036280714,1.1351294403531773,0.6685502601095427,92401,11452.5,861764,138236,0,1,1.0,simulated,318214899,"[4.0, 3.0, 5.0, 5.0, 0.0]","[11446, 11420, 11472, 11472, 92401]","[0, 0, 0, 0, 861764]",0.018156082999666978
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,2500000,5,0.0032884902840059796,0.10647180428867146,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.042436781663648726,173958,177511.8638078107,0.9799795702012435,0.6369066096414077,110795,15790.75,2326017,173983,0,1,1.0,simulated,2756544247,"[4.0, 3.0, 5.0, 5.0, 0.0]","[15780, 15737, 15823, 15823, 110795]","[0, 0, 0, 0, 2326017]",0.03927366700008861
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,2500000,5,0.0032884902840059796,0.10647180428867146,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05839629084863647,252899,228305.90053296532,1.10771994683284,0.670694625127027,169618,20820.25,2247076,252924,0,1,1.0,simulated,1332538001,"[4.0, 3.0, 5.0, 5.0, 0.0]","[20812, 20777, 20846, 20846, 169618]","[0, 0, 0, 0, 2247076]",0.04692733299998508
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,10000000,5,0.0016442451420029898,0.08201097775777105,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.02827673414041454,451355,460914.1102569438,0.9792605389068803,0.644718680417853,290997,40089.5,9548620,451380,0,1,1.0,simulated,2513056287,"[4.0, 3.0, 5.0, 5.0, 0.0]","[40073, 40007, 40139, 40139, 290997]","[0, 0, 0, 0, 9548620]",0.15983295899968653
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,10000000,5,0.0016442451420029898,0.08201097775777105,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.03829573460859419,635825,589995.1435423779,1.0776783622021973,0.6723438052923367,427493,52083.0,9364150,635850,0,1,1.0,simulated,1338635328,"[4.0, 3.0, 5.0, 5.0, 0.0]","[52070, 52018, 52122, 52122, 427493]","[0, 0, 0, 0, 9364150]",0.1956884169994737
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13662777193485193,26274,25059.44785667459,1.0484668357528042,0.602344523102687,15826,1160.888888888889,73676,26324,0,1,1.0,simulated,3437108178,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[1158, 1158, 1145, 1171, 1158, 1171, 1171, 1158, 1158, 15826]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 73676]",0.0020326250087236986
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,100000,10,0.016442451420029897,0.15688135668249298,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18941540281747093,41910,32976.642231990234,1.2708995568791908,0.6381293247434979,26744,1685.111111111111,58040,41960,0,1,1.0,simulated,2345028836,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[1683, 1683, 1672, 1693, 1683, 1693, 1693, 1683, 1683, 26744]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 58040]",0.0029913750040577725
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.10719525390959006,48763,47353.36579619098,1.029768405690022,0.6155896889034719,30018,2082.777777777778,201187,48813,0,1,1.0,simulated,207445215,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[2079, 2079, 2062, 2096, 2079, 2096, 2096, 2079, 2079, 30018]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 201187]",0.004501667004660703
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,250000,10,0.010399119360792878,0.13126894207261167,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.14777640802457342,74736,61975.520735617014,1.2058954747442663,0.6479742025262256,48427,2923.222222222222,175214,74786,0,1,1.0,simulated,1673995791,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[2920, 2920, 2907, 2934, 2920, 2934, 2934, 2920, 2920, 48427]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 175214]",0.00806670798920095
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.0730419331545504,124983,123603.82576037137,1.0111580222630197,0.6304777449733163,78799,5131.555555555556,874967,125033,0,1,1.0,simulated,2621975684,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[5126, 5126, 5101, 5151, 5126, 5151, 5151, 5126, 5126, 78799]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 874967]",0.01749195899174083
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,1000000,10,0.005199559680396439,0.10057983550920645,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09962908312893154,182962,160643.27736779582,1.138933436854037,0.6578743126988118,120366,6955.111111111111,816988,183012,0,1,1.0,simulated,4250494759,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[6951, 6951, 6931, 6970, 6951, 6970, 6970, 6951, 6951, 120366]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 816988]",0.035426709000603296
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05619234940010574,233398,232606.34472215077,1.0034034122276194,0.63773468495874,148846,9394.666666666666,2266552,233448,0,1,1.0,simulated,2705709592,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[9387, 9387, 9354, 9421, 9387, 9421, 9421, 9387, 9387, 148846]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2266552]",0.044383166008628905
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,2500000,10,0.0032884902840059796,0.08450672706639467,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07607195200747938,333765,301113.0238807741,1.1084376082389398,0.6620796069090528,220979,12531.777777777777,2166185,333815,0,1,1.0,simulated,2154196833,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[12526, 12526, 12500, 12552, 12526, 12552, 12552, 12526, 12526, 220979]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2166185]",0.09518570799264126
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.03740944668174592,601701,603968.343962668,0.9962459225134354,0.6458938908195266,388635,23674.0,9398249,601751,0,1,1.0,simulated,3382233238,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[23663, 23663, 23612, 23713, 23663, 23713, 23713, 23663, 23663, 388635]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9398249]",0.19727537500148173
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,10000000,10,0.0016442451420029898,0.06509215618281318,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.050080125600628786,836712,777780.8263738758,1.0757683548215886,0.6660690894835977,557308,31044.88888888889,9163238,836762,0,1,1.0,simulated,687012320,"[4.0, 4.0, 3.0, 5.0, 4.0, 5.0, 5.0, 4.0, 4.0, 0.0]","[31036, 31036, 30996, 31076, 31036, 31076, 31076, 31036, 31036, 557308]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 9163238]",0.40049920899036806
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,100000,15,0.016442451420029897,0.13704848847915332,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.15789220226027778,31237,29035.7694853145,1.0758109929133726,0.6002817171943529,18751,891.8571428571429,68688,31312,0,1,1.0,simulated,3119115717,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0, 0.0]","[908, 908, 897, 897, 885, 897, 908, 885, 897, 897, 874, 885, 874, 874, 18751]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68688]",0.002450832999784325
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,100000,15,0.016442451420029897,0.13704848847915332,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.21558401200351396,49481,38383.40140857019,1.2891249390147053,0.627614639962814,31055,1316.142857142857,50444,49556,0,1,1.0,simulated,1887806301,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0, 0.0]","[1329, 1329, 1320, 1320, 1311, 1320, 1329, 1311, 1320, 1320, 1302, 1311, 1302, 1302, 31055]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50444]",0.003735249999408552
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,250000,15,0.010399119360792878,0.11467398342123439,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.12412649478585888,57682,54867.18707753817,1.051302300562337,0.6142470788114143,35431,1589.357142857143,192243,57757,0,1,1.0,simulated,1163577994,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0, 0.0]","[1610, 1610, 1596, 1596, 1581, 1596, 1610, 1581, 1596, 1596, 1566, 1581, 1566, 1566, 35431]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192243]",0.004997250000087661
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,250000,15,0.010399119360792878,0.11467398342123439,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.16903551231620734,87804,72117.80156339164,1.2175079952044874,0.6396405630722974,56163,2260.0714285714284,162121,87879,0,1,1.0,simulated,379420435,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0, 0.0]","[2277, 2277, 2265, 2265, 2253, 2265, 2277, 2253, 2265, 2265, 2242, 2253, 2242, 2242, 56163]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162121]",0.010413291999611829
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,1000000,15,0.005199559680396439,0.08786457944723307,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.08473960575272316,146977,143216.7305843177,1.0262557970730135,0.62994209978432,92587,3885.0,852948,147052,0,1,1.0,simulated,579390882,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0, 0.0]","[3916, 3916, 3894, 3894, 3873, 3894, 3916, 3873, 3894, 3894, 3851, 3873, 3851, 3851, 92587]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 852948]",0.01967849999982718
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,1000000,15,0.005199559680396439,0.08786457944723307,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.11458968678734416,213868,186867.8377640692,1.1444880112008358,0.6519909476873585,139440,5316.285714285715,786057,213943,0,1,1.0,simulated,76695415,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0, 0.0]","[5341, 5341, 5324, 5324, 5306, 5324, 5341, 5306, 5324, 5324, 5289, 5306, 5289, 5289, 139440]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 786057]",0.04715091599973675
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,2500000,15,0.0032884902840059796,0.07382342590400462,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.06523822565990145,273675,269515.28400794626,1.0154340634423207,0.6375445327486983,174480,7085.357142857143,2226250,273750,0,1,1.0,simulated,2925744168,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0, 0.0]","[7126, 7126, 7098, 7098, 7069, 7098, 7126, 7069, 7098, 7098, 7040, 7069, 7040, 7040, 174480]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2226250]",0.05059245800021017
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,2500000,15,0.0032884902840059796,0.07382342590400462,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.08772010000512698,389283,350198.96764450165,1.111605218651512,0.6573777945607694,255906,9526.92857142857,2110642,389358,0,1,1.0,simulated,2283667025,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0, 0.0]","[9559, 9559, 9537, 9537, 9514, 9537, 9559, 9514, 9537, 9537, 9491, 9514, 9491, 9491, 255906]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2110642]",0.1249394160004158
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,10000000,15,0.0016442451420029898,0.056863236048869684,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.04345500210420587,703201,699803.3520940593,1.0048551466576627,0.6460357707113613,454293,17779.14285714286,9296724,703276,0,1,1.0,simulated,44010669,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0, 0.0]","[17842, 17842, 17798, 17798, 17754, 17798, 17842, 17754, 17798, 17798, 17710, 17754, 17710, 17710, 454293]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9296724]",0.20867579199966713
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,10000000,15,0.0016442451420029898,0.056863236048869684,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.05790573165472293,973714,904329.9668195297,1.0767242441655334,0.6627079409354287,645288,23459.0,9026211,973789,0,1,1.0,simulated,1569738454,"[5.0, 5.0, 4.0, 4.0, 3.0, 4.0, 5.0, 3.0, 4.0, 4.0, 2.0, 3.0, 2.0, 2.0, 0.0]","[23508, 23508, 23474, 23474, 23439, 23474, 23508, 23439, 23474, 23474, 23405, 23439, 23405, 23405, 645288]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9026211]",0.5305872910003018
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,100000,20,0.016442451420029897,0.12451681531599387,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.17418512415336979,35305,32147.104475194756,1.098232658161855,0.5974791106075626,21094,747.9473684210526,64595,35405,0,1,1.0,simulated,3421097772,"[4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 4.0, 3.0, 3.0, 4.0, 2.0, 0.0]","[752, 763, 763, 763, 742, 752, 752, 752, 763, 752, 752, 732, 732, 721, 752, 742, 742, 752, 732, 21094]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64595]",0.003134541999315843
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,100000,20,0.016442451420029897,0.12451681531599387,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.235419749599179,55721,42632.14931415255,1.3070183159051367,0.6195330306347696,34521,1115.7894736842106,44179,55821,0,1,1.0,simulated,4159471415,"[4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 4.0, 3.0, 3.0, 4.0, 2.0, 0.0]","[1119, 1128, 1128, 1128, 1111, 1119, 1119, 1119, 1128, 1119, 1119, 1103, 1103, 1094, 1119, 1111, 1111, 1119, 1103, 34521]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44179]",0.003998625000349421
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,250000,20,0.010399119360792878,0.1041882283684082,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.13715977928617124,64911,60746.49394546845,1.0685554965241284,0.6122537012216728,39742,1324.6842105263158,184989,65011,0,1,1.0,simulated,3888628087,"[4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 4.0, 3.0, 3.0, 4.0, 2.0, 0.0]","[1330, 1344, 1344, 1344, 1317, 1330, 1330, 1330, 1344, 1330, 1330, 1304, 1304, 1290, 1330, 1317, 1317, 1330, 1304, 39742]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184989]",0.008354083000085666
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,250000,20,0.010399119360792878,0.1041882283684082,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.18528494387572353,98460,80086.01082922542,1.2294281982649267,0.6332419256550884,62349,1900.578947368421,151440,98560,0,1,1.0,simulated,1785901258,"[4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 4.0, 3.0, 3.0, 4.0, 2.0, 0.0]","[1905, 1916, 1916, 1916, 1894, 1905, 1905, 1905, 1916, 1905, 1905, 1884, 1884, 1873, 1905, 1894, 1894, 1905, 1884, 62349]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151440]",0.012789291999979469
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,1000000,20,0.005199559680396439,0.07983026834705138,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09379177886748213,164597,158563.15442297678,1.0380532640068927,0.6288146199505459,103501,3215.5789473684213,835303,164697,0,1,1.0,simulated,2125177057,"[4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 4.0, 3.0, 3.0, 4.0, 2.0, 0.0]","[3224, 3244, 3244, 3244, 3204, 3224, 3224, 3224, 3244, 3224, 3224, 3184, 3184, 3164, 3224, 3204, 3204, 3224, 3184, 103501]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 835303]",0.03608204200008913
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,1000000,20,0.005199559680396439,0.07983026834705138,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.12612943123446269,238740,207464.75388734078,1.1507496841108855,0.6475496355868309,154596,4428.631578947368,761160,238840,0,1,1.0,simulated,3603044813,"[4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 4.0, 3.0, 3.0, 4.0, 2.0, 0.0]","[4435, 4451, 4451, 4451, 4420, 4435, 4435, 4435, 4451, 4435, 4435, 4404, 4404, 4388, 4435, 4420, 4420, 4435, 4404, 154596]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 761160]",0.06488054100009322
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,2500000,20,0.0032884902840059796,0.06707303372179221,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.07225625132986993,305741,298395.2602684533,1.024617481272786,0.6368494902548235,194711,5843.684210526316,2194159,305841,0,1,1.0,simulated,2687868276,"[4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 4.0, 3.0, 3.0, 4.0, 2.0, 0.0]","[5855, 5881, 5881, 5881, 5828, 5855, 5855, 5855, 5881, 5855, 5855, 5802, 5802, 5776, 5855, 5828, 5828, 5855, 5802, 194711]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2194159]",0.0947341660003076
MovieLens-25M,near-boundary-fixed-k-v2,fixed,TS,Ours,5,2500000,20,0.0032884902840059796,0.06707303372179221,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.09674302606402013,433683,388744.55346659984,1.115598909702181,0.6538785241754922,283576,7900.368421052632,2066217,433783,0,1,1.0,simulated,3763189393,"[4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 4.0, 3.0, 3.0, 4.0, 2.0, 0.0]","[7909, 7930, 7930, 7930, 7888, 7909, 7909, 7909, 7930, 7909, 7909, 7868, 7868, 7847, 7909, 7888, 7888, 7909, 7868, 283576]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2066217]",0.17112037500010047
MovieLens-25M,near-boundary-fixed-k-v2,fixed,UCB,Ours,5,10000000,20,0.0016442451420029898,0.051663678599737986,0.016442451420029897,Bernoulli; same mean in clean and online rewards,"clean log: max(0, empirical mean - 2 beta)",0.0,0.04815859469703061,783504,774790.9516652355,1.011245676418959,0.6457567542731115,505953,14607.947368421053,9216396,783604,0,1,1.0,simulated,1683281707,"[4.0, 5.0, 5.0, 5.0, 3.0, 4.0, 4.0, 4.0, 5.0, 4.0, 4.0, 2.0, 2.0, 1.0, 4.0, 3.0, 3.0, 4.0, 2.0, 0.0]","[14625, 14664, 14664, 14664, 14585, 14625, 14625, 14625, 14664, 14625, 14625, 14545, 14545, 14505, 14625, 14585, 14585, 14625, 14545, 505953]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9216396]",0.3954002919999766
